line_id,date,description,amount,currency,classification,project_code,counterparty,fund,account,account_number,bank_account,mapping_method,rule_id,rule_version,decision_id,source_id,source_excerpt,source_location,close_id,export_profile
GL-0001,2026-06-30,10010 - Cash · Cash Paid,-457213.59,EUR,Cash FX gains / losses,,,2100,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Ashcombe Co-Invest L.P. | 10010 - Cash | Cash Paid | 71 GL rows | Dr 0.00 Cr 457,213.59 EUR","{'sheet': 'Investor-Level GL', 'row': 27008}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0533,2026-06-30,10010 - Cash · Cash Paid,-10846.03,EUR,Cash FX gains / losses,,,4003,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Kestrel Merrbury Co-Invest LP | 10010 - Cash | Cash Paid | 30 GL rows | Dr 0.00 Cr 10,846.03 EUR","{'sheet': 'Investor-Level GL', 'row': 5473}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0534,2026-06-30,10010 - Cash · Cash Received,148.56,EUR,Cash FX gains / losses,,,4003,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,Kestrel Merrbury Co-Invest LP | 10010 - Cash | Cash Received | 14 GL rows | Dr 148.56 Cr 0.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 5522}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0535,2026-06-30,20020 - Accruals · Accruals: Expenses,-400.0,EUR,Accrued Expenses,,,4003,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Kestrel Merrbury Co-Invest LP | 20020 - Accruals | Accruals: Expenses | 14 GL rows | Dr 28,800.00 Cr 29,200.00 EUR","{'sheet': 'Investor-Level GL', 'row': 5578}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0536,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,EUR,Management fees payable,,,4003,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Kestrel Merrbury Co-Invest LP | 20030 - General Partner Share Payable | Payable: General Partner Share | 14 GL rows | Dr 270.00 Cr 295.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 5585}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0537,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,EUR,Expense: General Partner Profit Share,,,4003,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Kestrel Merrbury Co-Invest LP | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 14 GL rows | Dr 295.00 Cr 270.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 5592}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0538,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-148.56,EUR,Income: Bank interest,,,4003,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Kestrel Merrbury Co-Invest LP | 40070 - Interest Income - Bank | Income: Bank Interest Received | 14 GL rows | Dr 0.00 Cr 148.56 EUR,"{'sheet': 'Investor-Level GL', 'row': 5529}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0539,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,5722.06,EUR,Expense: Adminstration fees,,,4003,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Kestrel Merrbury Co-Invest LP | 50020 - Administration Fees | Expense: Administration Fees | 21 GL rows | Dr 12,122.06 Cr 6,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 5466}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0540,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),100.0,EUR,Expense: Audit fees,,,4003,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Kestrel Merrbury Co-Invest LP | 50040 - Audit Fees | Expense: Audit Fees (UK) | 14 GL rows | Dr 6,500.00 Cr 6,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 5550}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0541,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),5288.5,EUR,Expense: Professional fee - Taxation Services,,,4003,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Kestrel Merrbury Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 21 GL rows | Dr 14,388.50 Cr 9,100.00 EUR","{'sheet': 'Investor-Level GL', 'row': 5508}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0542,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),100.0,EUR,Expense: Professional fee - Taxation Services,,,4003,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"Kestrel Merrbury Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 14 GL rows | Dr 7,000.00 Cr 6,900.00 EUR","{'sheet': 'Investor-Level GL', 'row': 5564}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0543,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,35.47,EUR,Expense: bank charges,,,4003,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Kestrel Merrbury Co-Invest LP | 50200 - Running Expenses | Expense: Bank Charges | 16 GL rows | Dr 35.47 Cr 0.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 5480}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0544,2026-06-30,10010 - Cash · Cash Paid,-24126.02,USD,Cash FX gains / losses,,,1211,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 10010 - Cash | Cash Paid | 960 GL rows | Dr 0.00 Cr 24,126.02 USD","{'sheet': 'Investor-Level GL', 'row': 11990}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0545,2026-06-30,10010 - Cash · Cash Received,51.08,USD,Cash FX gains / losses,,,1211,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,Kestrel Norbeck Co-Invest LP | 10010 - Cash | Cash Received | 250 GL rows | Dr 51.08 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 13785}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0546,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),52391009.56,USD,Investment - Equity - Unrealized appreciation,,,1211,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 250 GL rows | Dr 2,280,606,698.21 Cr 2,228,215,688.65 USD","{'sheet': 'Investor-Level GL', 'row': 16410}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0547,2026-06-30,20020 - Accruals · Accruals: Expenses,-359.87,USD,Accrued Expenses,,,1211,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 20020 - Accruals | Accruals: Expenses | 250 GL rows | Dr 48,280.36 Cr 48,640.23 USD","{'sheet': 'Investor-Level GL', 'row': 14285}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0548,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,USD,Management fees payable,,,1211,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Kestrel Norbeck Co-Invest LP | 20030 - General Partner Share Payable | Payable: General Partner Share | 250 GL rows | Dr 562.00 Cr 587.00 USD,"{'sheet': 'Investor-Level GL', 'row': 15035}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0549,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,USD,Expense: General Partner Profit Share,,,1211,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Kestrel Norbeck Co-Invest LP | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 250 GL rows | Dr 587.00 Cr 562.00 USD,"{'sheet': 'Investor-Level GL', 'row': 15160}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0550,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-52391009.56,USD,Unrealised Gain: Investments,,,1211,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 250 GL rows | Dr 2,228,215,688.65 Cr 2,280,606,698.21 USD","{'sheet': 'Investor-Level GL', 'row': 16285}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0551,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-51.08,USD,Income: Bank interest,,,1211,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Kestrel Norbeck Co-Invest LP | 40070 - Interest Income - Bank | Income: Bank Interest Received | 250 GL rows | Dr 0.00 Cr 51.08 USD,"{'sheet': 'Investor-Level GL', 'row': 13887}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0552,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,6610.7,USD,Expense: Adminstration fees,,,1211,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 50020 - Administration Fees | Expense: Administration Fees | 375 GL rows | Dr 12,823.98 Cr 6,213.28 USD","{'sheet': 'Investor-Level GL', 'row': 12345}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0553,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),7593.07,USD,Expense: Audit fees,,,1211,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 50040 - Audit Fees | Expense: Audit Fees (UK) | 375 GL rows | Dr 20,393.07 Cr 12,800.00 USD","{'sheet': 'Investor-Level GL', 'row': 13305}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0554,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),6146.65,USD,Expense: Professional fee - Taxation Services,,,1211,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 375 GL rows | Dr 16,546.65 Cr 10,400.00 USD","{'sheet': 'Investor-Level GL', 'row': 12825}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0555,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),100.0,USD,Expense: Professional fee - Taxation Services,,,1211,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 250 GL rows | Dr 16,000.00 Cr 15,900.00 USD","{'sheet': 'Investor-Level GL', 'row': 14660}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0556,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,82.85,USD,Expense: bank charges,,,1211,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Kestrel Norbeck Co-Invest LP | 50200 - Running Expenses | Expense: Bank Charges | 460 GL rows | Dr 82.85 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 12115}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0557,2026-06-30,50200 - Running Expenses · Expense: Depositary Fees,3952.62,USD,Expense: Depository Fees,,,1211,50201,,,rule,RULE-COA-099,v4c,,SRC-XLS-E80F1CD6,"Kestrel Norbeck Co-Invest LP | 50200 - Running Expenses | Expense: Depositary Fees | 375 GL rows | Dr 6,919.70 Cr 2,967.08 USD","{'sheet': 'Investor-Level GL', 'row': 11865}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0558,2026-06-30,10010 - Cash · Cash Paid,-12518.48,GBP,Cash FX gains / losses,,,7008,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 10010 - Cash | Cash Paid | 6 GL rows | Dr 0.00 Cr 12,518.48 GBP","{'sheet': 'Investor-Level GL', 'row': 10165}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0559,2026-06-30,10010 - Cash · Cash Received,142.2,GBP,Cash FX gains / losses,,,7008,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 1 Co-Invest LP | 10010 - Cash | Cash Received | 1 GL rows | Dr 142.20 Cr 0.00 GBP,"{'sheet': 'Investor-Level GL', 'row': 10176}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0560,2026-06-30,10020 - Investment Interest Receivable · Receivable: Investment Interest,529154.82,GBP,Receivable: PIK Interest acquired,,,7008,10016,,,rule,RULE-COA-011,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 10020 - Investment Interest Receivable | Receivable: Investment Interest | 2 GL rows | Dr 2,458,106.03 Cr 1,928,951.21 GBP","{'sheet': 'Investor-Level GL', 'row': 10198}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0561,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),229452.01,GBP,Investment - Equity - Unrealized appreciation,,,7008,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 8 GL rows | Dr 52,209,806.16 Cr 51,980,354.15 GBP","{'sheet': 'Investor-Level GL', 'row': 10157}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0562,2026-06-30,20020 - Accruals · Accruals: Expenses,0.0,GBP,Accrued Expenses,,,7008,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 20020 - Accruals | Accruals: Expenses | 2 GL rows | Dr 23,118.67 Cr 23,118.67 GBP","{'sheet': 'Investor-Level GL', 'row': 10178}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0563,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,GBP,Management fees payable,,,7008,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 1 Co-Invest LP | 20030 - General Partner Share Payable | Payable: General Partner Share | 2 GL rows | Dr 734.00 Cr 759.00 GBP,"{'sheet': 'Investor-Level GL', 'row': 10183}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0564,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,GBP,Expense: General Partner Profit Share,,,7008,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 1 Co-Invest LP | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 2 GL rows | Dr 759.00 Cr 734.00 GBP,"{'sheet': 'Investor-Level GL', 'row': 10184}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0565,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-229452.01,GBP,Unrealised Gain: Investments,,,7008,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 8 GL rows | Dr 51,980,354.15 Cr 52,209,806.16 GBP","{'sheet': 'Investor-Level GL', 'row': 10156}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0566,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-142.2,GBP,Income: Bank interest,,,7008,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 1 Co-Invest LP | 40070 - Interest Income - Bank | Income: Bank Interest Received | 1 GL rows | Dr 0.00 Cr 142.20 GBP,"{'sheet': 'Investor-Level GL', 'row': 10177}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0567,2026-06-30,40100 - Interest Income - Investments · Income: Investment Interest Accrual,-529154.82,GBP,"Income: interest income, investment related",,,7008,40020,,,rule,RULE-COA-084,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 40100 - Interest Income - Investments | Income: Investment Interest Accrual | 2 GL rows | Dr 1,928,951.21 Cr 2,458,106.03 GBP","{'sheet': 'Investor-Level GL', 'row': 10199}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0568,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,4867.16,GBP,Expense: Adminstration fees,,,7008,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 50020 - Administration Fees | Expense: Administration Fees | 3 GL rows | Dr 9,578.83 Cr 4,711.67 GBP","{'sheet': 'Investor-Level GL', 'row': 10164}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0569,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),3106.32,GBP,Expense: Audit fees,,,7008,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 50040 - Audit Fees | Expense: Audit Fees (UK) | 3 GL rows | Dr 8,638.32 Cr 5,532.00 GBP","{'sheet': 'Investor-Level GL', 'row': 10168}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0570,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),4500.0,GBP,Expense: Professional fee - Taxation Services,,,7008,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 3 GL rows | Dr 12,375.00 Cr 7,875.00 GBP","{'sheet': 'Investor-Level GL', 'row': 10172}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0571,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),0.0,GBP,Expense: Professional fee - Taxation Services,,,7008,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 1 Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 2 GL rows | Dr 5,000.00 Cr 5,000.00 GBP","{'sheet': 'Investor-Level GL', 'row': 10181}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0572,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,45.0,GBP,Expense: bank charges,,,7008,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 1 Co-Invest LP | 50200 - Running Expenses | Expense: Bank Charges | 3 GL rows | Dr 45.00 Cr 0.00 GBP,"{'sheet': 'Investor-Level GL', 'row': 10166}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0573,2026-06-30,10010 - Cash · Cash Paid,-16942.57,USD,Cash FX gains / losses,,,2114,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 10010 - Cash | Cash Paid | 6 GL rows | Dr 0.00 Cr 16,942.57 USD","{'sheet': 'Investor-Level GL', 'row': 10213}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0574,2026-06-30,10010 - Cash · Cash Received,75123.04,USD,Cash FX gains / losses,,,2114,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 10010 - Cash | Cash Received | 5 GL rows | Dr 75,123.04 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 10217}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0575,2026-06-30,10010 - Cash · Transfer between bank accounts,0.0,USD,Cash received,,,2114,10000,,,rule,RULE-COA-009,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 10010 - Cash | Transfer between bank accounts | 2 GL rows | Dr 10,823.16 Cr 10,823.16 USD","{'sheet': 'Investor-Level GL', 'row': 10227}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0576,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),2532134.83,USD,Investment - Equity - Unrealized appreciation,,,2114,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 10 GL rows | Dr 137,533,213.28 Cr 135,001,078.45 USD","{'sheet': 'Investor-Level GL', 'row': 10205}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0577,2026-06-30,20020 - Accruals · Accruals: Expenses,-231.09,USD,Accrued Expenses,,,2114,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 20020 - Accruals | Accruals: Expenses | 2 GL rows | Dr 30,501.83 Cr 30,732.92 USD","{'sheet': 'Investor-Level GL', 'row': 10235}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0578,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,USD,Management fees payable,,,2114,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 2 Co-Invest 1 LP | 20030 - General Partner Share Payable | Payable: General Partner Share | 2 GL rows | Dr 475.00 Cr 500.00 USD,"{'sheet': 'Investor-Level GL', 'row': 10240}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0579,2026-06-30,30015 - Capital Calls · Capital Calls: Operating Expenses (Outside Commitment),-75000.0,USD,Call: Partnership expenses (outside commitment),,,2114,30010,,,rule,RULE-COA-045,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 30015 - Capital Calls | Capital Calls: Operating Expenses (Outside Commitment) | 1 GL rows | Dr 0.00 Cr 75,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 10216}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0580,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,USD,Expense: General Partner Profit Share,,,2114,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 2 Co-Invest 1 LP | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 2 GL rows | Dr 500.00 Cr 475.00 USD,"{'sheet': 'Investor-Level GL', 'row': 10241}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0581,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-2532134.83,USD,Unrealised Gain: Investments,,,2114,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 10 GL rows | Dr 135,001,078.45 Cr 137,533,213.28 USD","{'sheet': 'Investor-Level GL', 'row': 10204}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0582,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-153.04,USD,Income: Bank interest,,,2114,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 2 Co-Invest 1 LP | 40070 - Interest Income - Bank | Income: Bank Interest Received | 4 GL rows | Dr 0.00 Cr 153.04 USD,"{'sheet': 'Investor-Level GL', 'row': 10230}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0583,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,6585.92,USD,Expense: Adminstration fees,,,2114,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 50020 - Administration Fees | Expense: Administration Fees | 3 GL rows | Dr 12,799.20 Cr 6,213.28 USD","{'sheet': 'Investor-Level GL', 'row': 10223}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0584,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),4325.33,USD,Expense: Audit fees,,,2114,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 50040 - Audit Fees | Expense: Audit Fees (UK) | 3 GL rows | Dr 11,620.38 Cr 7,295.05 USD","{'sheet': 'Investor-Level GL', 'row': 10219}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0585,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),6157.9,USD,Expense: Professional fee - Taxation Services,,,2114,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 3 GL rows | Dr 16,557.90 Cr 10,400.00 USD","{'sheet': 'Investor-Level GL', 'row': 10212}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0586,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),43.0,USD,Expense: Professional fee - Taxation Services,,,2114,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"Kestrel Ravdale 2 Co-Invest 1 LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 2 GL rows | Dr 6,636.50 Cr 6,593.50 USD","{'sheet': 'Investor-Level GL', 'row': 10238}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0587,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,91.51,USD,Expense: bank charges,,,2114,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Kestrel Ravdale 2 Co-Invest 1 LP | 50200 - Running Expenses | Expense: Bank Charges | 4 GL rows | Dr 91.51 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 10214}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
